star_id,spectral_type,stellar_radius_sr,stellar_mass_sm,stellar_teff_k,stellar_log_g,stellar_luminosity,stellar_metallicity,stellar_rot_period_d,stellar_noise_ppm,label,planet_radius_re,rp_rs_ratio,orbital_period_d,semi_major_au,eccentricity,inclination_deg,impact_parameter,transit_depth_ppm,transit_duration_hr,n_transits_observed,orbital_velocity_kms,transit_snr,planet_eq_temp_k,flux_variability_index,log_period,log_snr
STR-000144,G,0.9016794987088371,1.0212978851602423,5670.557667592195,4.529241119024934,0.755403317721587,-0.573,24.55,274.55,1,2.815,0.02857,72.3174,0.33158137052387143,0.1022,87.881,3.0178,777.7012868623846,0.0,10.0,51.565,6.7361486189832185,,2.8326,4.2948,2.0459
STR-007283,K,0.792991021086239,0.7089749948277891,4399.5668595175985,4.569011294624477,0.21204532404085827,0.044,27.98,189.85,0,,,,,,,2.277174288019996,7.662057239122567,0.23430983164451086,0.0,,0.1698986613573491,,0.0404,0.0,0.1569
STR-011577,M,0.47252893959997155,0.35205543401518485,2871.0858267708936,4.6194229411960555,0.01623420263577899,-0.501,34.8,158.49,0,,,,,,,2.709559251478025,40.572261305387606,1.4270204280693262,0.0,,0.09470968549869221,,0.256,0.0,0.0905
STR-009997,M,0.400814918873366,0.37556505956787656,3111.8208752084884,4.784512368599454,0.013181061865168148,0.076,23.4,180.64,0,,,,,,,2.1739083325460653,34.76210158553146,0.3886437719841707,0.0,,0.020031627925634437,,0.1924,0.0,0.0198
STR-011455,F,1.326253489974199,1.0892930688734366,6722.789312698327,4.248531393519937,3.1957414481146302,-0.356,38.97,281.17,1,3.08,0.02153,8.8482,0.08354719014245968,0.0341,83.976,1.5219,452.1717893933853,0.0,162.0,108.699,17.56161375909616,1061.4,1.6082,2.2873,2.9211
STR-004124,K,1.0015895518213427,0.8449810354424622,4431.8567152545875,4.388911063165131,0.31870092101458897,-0.28,42.77,182.77,0,,,,,,,2.9118701685521033,38.65313567016222,0.6456849571617875,0.0,,2.169801705407955,,0.2115,0.0,1.1537
STR-002852,F,1.242009379256487,1.0740610275758302,6915.12182101733,4.253960940049526,2.8504815401476473,0.337,22.68,235.77,1,4.312,0.03364,16.7695,0.14656147086644888,0.0452,84.83,2.1857,1103.4642656196172,0.0,56.0,85.958,38.263755137891884,879.3,4.6803,2.8775,3.6703
STR-004029,G,0.9317765429751421,1.1100550038904589,5698.897842761102,4.464130869610927,0.785339597036397,-0.147,32.57,233.21,1,1.875,0.01832,3.2611,0.041965896988587346,0.0773,85.616,0.774,358.934446366893,1.5979949257599089,434.0,147.325,31.8785772206028,1219.4,1.5391,1.4495,3.4928
STR-005800,G,1.080773831858196,1.1530828499516625,5789.607239687055,4.412953353412646,1.219078873767839,0.083,30.53,258.55,0,,,,,,,2.072907745971248,40.64181220654315,0.8445427992103083,0.0,,0.2021770034357978,,0.1572,0.0,0.1841
STR-001254,K,0.7887812283792374,0.7580116286133809,4275.487790964694,4.532881525895769,0.19529046512042725,-0.09,38.31,175.56,1,1.366,0.01557,126.0774,0.4540915976688131,0.2958,88.364,3.4155,240.88343310048666,0.0,4.0,38.572,3.2266865873828836,251.2,1.3721,4.8448,1.4414
STR-007765,K,0.899375993936,0.7568293559159233,4369.638528048341,4.400721989700616,0.2195813288590917,0.079,24.03,187.43,0,,,,,,,2.9402209080671264,3.0466460386429755,0.3403691958406685,0.0,,0.28270252153975,,0.0163,0.0,0.249
STR-002500,K,0.7634216953649386,0.6722160454203734,4504.514973911738,4.359643217706045,0.2120882443425162,-0.396,32.86,236.22,0,,,,,,,1.2592211650390928,17.21705300944759,0.6464644068066635,0.0,,1.8798375327353307,,0.0729,0.0,1.0577
STR-000678,M,0.4265947191851318,0.43109409150695654,3349.9747996998603,4.7465737817550835,0.019614128396198173,,22.07,219.4,0,,,,,,,1.9327414181830844,56.41940543825839,0.2499094872182077,0.0,,1.997472322956841,,0.2572,0.0,1.0978
STR-004558,M,0.35933190978536655,0.33952737510954695,3409.2743121780104,4.8636080322768205,0.016401773685771028,-0.061,31.03,186.17,0,,,,,,,1.87271357405203,8.618024495557707,0.5297780840705887,0.0,,0.9940631161201036,,0.0463,0.0,0.6902
STR-000422,F,1.4371147541709577,1.3588975717734284,6544.44767508793,4.4136636270317124,2.9642322428440964,-0.418,15.91,239.38,0,,,,,,,1.9612500931887191,8.49685043407989,0.20853858305849685,0.0,,0.025424292449547213,,0.0355,0.0,0.0251
STR-002662,G,0.9725650034727087,0.9527701670932979,6081.301283375806,4.4023083951278466,1.0672418537002695,-0.071,18.34,233.39,0,,,,,,,2.121756007948285,19.813723419394847,,0.0,,1.1935709820846758,,0.0849,0.0,0.7855
STR-008998,F,1.2133182168066203,1.2886338242390596,6790.703457260607,4.397879929738351,2.545548160030885,-0.245,35.5,243.61,1,4.116,0.03124,10.6176,0.10219286571293079,0.0238,89.788,0.0684,942.8841129000322,4.678139029308855,134.0,106.638,50.830709485709335,997.8,3.8705,2.4525,3.948
STR-001507,G,1.019448873151287,1.0452809605595808,5135.834349815079,4.5486411578846475,0.6994891372594028,0.106,12.03,265.2,1,1.344,0.01215,17.4523,0.13149767024526793,0.203,89.278,0.3548,134.98139521928286,4.9853423752834765,44.0,82.786,3.9085195347282737,654.6,0.509,2.9152,1.591
STR-007232,A,2.6264078030859994,3.0237663335755367,8521.965740718722,4.12404676360503,39.23046945361141,0.115,30.03,310.13,0,,,,,,,2.549509182387602,54.25086676991555,0.008771495065151833,0.0,,1.7112537807231314,,0.1749,0.0,0.9974
STR-003279,K,0.8980515512715056,0.7218692840556221,4447.728853270153,4.303272741686764,0.2553621371086474,0.372,34.38,186.16,0,,,,,,,2.939475670393505,15.672117673519042,0.9431298379173522,0.0,,0.0786238038157217,,0.0842,0.0,0.0757
STR-011466,F,1.30497230630039,1.3460510278543059,6258.242614913329,4.298474663157398,2.0775326540260974,0.499,,245.97,1,1.815,0.01285,30.1145,0.2231975828545537,0.0507,88.826,0.7336,166.85491576275436,4.611668994151235,17.0,77.892,2.584414923692326,707.4,0.6784,3.4377,1.2766
STR-000790,F,1.209570948966816,1.37868824212106,6297.267063706376,4.356798228097097,2.217111881750339,0.039,17.59,238.69,1,5.749,0.04288,25.8843,0.17117096542069307,,87.868,1.2051,1918.0254019584295,0.0,51.0,77.807,57.028779987118945,677.2,8.0356,3.2915,4.0609
STR-010927,G,1.0535867706447244,1.0475838506459632,5497.501794228529,4.389424304627852,0.8262947939613086,0.04,,339.82,1,15.105,0.13504,21.332,0.15004447811636415,0.0369,89.992,0.0047,17277.19944908468,4.880750030762946,42.0,77.826,337.97288324851047,580.6,50.8422,3.106,5.8259
STR-002914,G,0.9731481555175626,1.1932880272065836,5491.597717371965,4.591256673436534,0.7015855847297473,-0.359,4.9,369.02,1,2.392,0.02248,21.2861,0.1663961501627335,0.0903,86.973,1.8433,473.6860284961011,0.0,23.0,80.921,6.661109536673612,602.6,1.2836,3.104,2.0362
STR-002544,F,1.3599249753007772,1.2452486808464995,6937.655871188801,4.3147229630237005,3.8798105305575334,-0.319,15.01,308.94,0,,,,,,,1.7886997832222253,28.456177681349796,0.43215218373294706,0.0,,0.06595193888293739,,0.0921,0.0,0.0639
STR-003811,G,1.058692494705482,0.9815217328216009,5311.772304295872,4.355864235092664,0.7125274297984238,0.207,40.04,187.5,1,5.027,0.04529,49.5761,0.2699682927487255,0.0271,88.166,1.7855,2065.39156564541,0.0,28.0,57.902,52.6874181788647,,11.0154,3.9235,3.9832
STR-005755,G,1.038271515129394,1.0369744833247965,5846.612928962352,4.449052730731031,1.2333348882887762,0.665,17.24,246.17,0,,,,,,,1.2622935422511699,19.63013803859449,0.224367308077923,0.0,,0.17865130043689129,,0.0797,0.0,0.1644
STR-008696,M,0.49065363893215613,0.42248254403224744,2753.5717938719777,4.6475433863000895,0.011977056189891243,0.429,9.27,224.05,0,,,,,,,1.4519489422623537,51.246674473233945,0.07646193434827532,0.0,,2.787871167804556,,0.2287,0.0,1.3318
STR-009169,G,1.004824464509193,1.0853343047364559,5628.872108857129,4.65850875235261,0.8814293877030162,-0.424,46.67,222.65,1,4.183,0.03846,14.5528,0.1160278144197282,0.1325,86.785,1.4514,1380.8098831941002,0.0,78.0,89.672,54.029160227133026,742.3,6.2017,2.7442,4.0079
STR-001812,G,1.0603907738708533,1.069379530212601,5454.47482369327,4.300030356616362,0.79295678708871,-0.238,,215.29,0,,,,,,,2.463721552823322,13.739221617311506,0.29087470956928185,0.0,,0.9240303794585497,,0.0638,0.0,0.6544
STR-006052,G,0.9075429672210672,0.986330872181603,5652.550468171591,4.681287487266373,0.7629677690321011,0.392,31.46,238.54,1,7.348,0.07534,2.879,0.04008722934983082,0.0143,88.586,0.2364,5459.010819460714,2.336702636606429,189.0,150.43,330.12359286639145,1202.2,22.8851,1.3556,5.8025
STR-007481,F,1.4889619537904766,1.1869189512094311,7181.977849083587,4.14236210916888,5.153617881210359,0.169,36.74,242.66,0,,,,,,,1.2780561265634134,10.903865170791354,0.2375576049852519,0.0,,0.14147426180618988,,0.0449,0.0,0.1323
STR-010076,G,0.8725262009090925,1.066354766406072,5570.579734854037,4.448094588562289,0.6847929520013583,-0.482,32.14,191.61,1,4.099,0.04206,16.2855,0.11909978236830238,0.1346,85.549,2.3373,1722.6434850016622,0.0,32.0,83.542,52.971443875166635,623.5,8.9904,2.8499,3.9885
STR-009791,G,1.0575040946607115,1.081005936968211,5743.717817539028,4.3493508557853255,1.2196601868722678,0.5,30.79,224.6,0,,,,,,,1.63868786389324,26.785517906949153,0.4691979273516528,0.0,,0.23092684355564697,,0.1193,0.0,0.2078
STR-008834,M,0.5260892610759889,0.3318184383315018,3099.837633490094,4.511521957833355,0.019858202541251705,-0.249,22.99,163.27,0,,,,,,,1.136545054348,24.54288105749737,0.6159710925506208,0.0,,1.0313900642384475,,0.1503,0.0,0.7087
STR-006194,K,0.7197127133087639,0.6675360367978317,4176.341840683342,4.60717516395788,0.14243768806381846,0.285,,184.76,1,4.023,0.05191,19.1662,0.12469428781730585,0.1805,84.89,3.3337,2497.161301159587,0.0,46.0,70.157,97.03623046467892,467.7,13.5157,3.004,4.5853
STR-004407,F,1.315500428157764,1.0765364819960728,6538.041316657515,4.3700252331129015,2.690978558699139,0.184,20.07,248.47,0,,,,,,,1.1136953177790756,34.93913969188989,0.8788290478686186,0.0,,0.7681632600731387,,0.1406,0.0,0.5699
STR-010435,G,0.8784377365347185,0.8336211411584189,5583.216218484385,4.459297966381977,0.6588978310219682,,37.23,186.81,0,,,,,,,1.4613362664921228,13.079601621640824,0.31910685359986585,0.0,,0.9245479922919083,,0.07,0.0,0.6547
STR-008741,G,1.0742490623955347,1.0111410437802306,5948.436192672782,4.418727292097673,1.204365714004657,0.227,,208.25,0,,,,,,,2.6635600905374837,60.37540104034053,0.2706995968712422,0.0,,0.24731923330338978,,0.2899,0.0,0.221
STR-001266,G,1.1584239159238774,1.0393672357331274,5536.383328742617,4.326413628231332,1.173174012185243,-0.47,32.26,193.51,1,4.848,0.03864,2.9787,0.04034812799835291,0.0071,84.376,0.7332,1368.9219615819336,,335.0,146.14,149.53010825712445,1266.4,7.0742,1.381,5.0142
STR-010431,F,1.559344115773856,1.373553066635168,6952.5443855650665,4.3296526636750965,4.639626157131181,-0.232,13.88,270.89,1,2.914,0.01755,15.9484,0.13219229870550034,0.3224,85.398,1.5887,309.8590586578254,0.0,82.0,95.596,10.514701226541577,974.3,1.1439,2.8302,2.4436
STR-004000,G,0.8961917849633342,1.0068226001246816,5398.367649074614,4.543143891831278,0.5208139062913748,-0.248,29.38,192.32,1,6.649,0.06862,9.4047,0.08753234281327936,0.0019,89.118,0.3273,4711.930349359014,3.320109996849242,34.0,101.54,138.1585237619071,744.6,24.5005,2.3423,4.9356
STR-002789,M,0.3930883233731583,0.36029841538114293,3372.4705135476465,4.635861144293319,0.01718830819152923,-0.043,32.79,144.42,1,1.862,0.04178,3.4286,0.0308610088552712,0.0003,84.43,1.5976,1693.3869894789736,0.0,366.0,99.193,234.60167631908598,553.4,11.7254,1.4881,5.4621
STR-000887,G,0.879435872992724,0.8867458618954807,5330.575515368252,4.531436018426731,0.5564508631802386,-0.458,22.76,202.07,0,,,,,,,1.3734467488362778,5.366312072562811,0.9209513186446242,0.0,,0.12075011956482734,,0.0266,0.0,0.114
STR-007752,F,1.1825335943923578,1.2482711759945342,6678.406072003828,4.483736035618937,2.0355807676077875,-0.321,39.49,248.79,0,,,34.70679931592211,,,,0.8697400592006698,10245.625979832726,10.550599929447579,0.0,,10.107607243002729,,41.1818,3.5753,2.4076
STR-002265,K,0.7369935368891651,0.7258143577593412,4271.189558789577,4.540196964521891,0.1475080597483127,,18.52,194.24,0,,,,,,,2.5251853336904597,40.847638011199315,0.32313870090275804,0.0,,0.2544388956829439,,0.2103,0.0,0.2267
STR-011017,M,0.3764301506829665,0.3399954021822972,2982.7125682294313,4.8494625305007695,0.010214844175614092,0.018,10.15,209.31,0,,,,,,,1.3099682809436486,37.6901292106841,0.643305466505972,0.0,,0.32754285669258104,,0.1801,0.0,0.2833
STR-003895,K,0.7599556121002975,0.8861961338483101,4478.6399733872295,4.685853835187682,0.20321699749611966,0.098,31.88,197.07,0,,,,,,,2.41228360569911,0.11531729064563166,0.35406889078939463,0.0,,0.5371312324451848,,0.0006,0.0,0.4299
STR-008031,K,0.7570847131378298,0.8784716912020807,4320.034353027559,4.634558337273717,0.1605692883481657,0.02,25.98,211.86,1,1.257,0.01539,26.4597,0.16336374580768048,0.4797,81.892,6.7626,224.8444547122568,0.0,26.0,68.587,6.129761078102694,419.4,1.0613,3.3127,1.9643
STR-008495,M,0.3686402055145299,0.3083176138475435,3323.5344392647694,4.713183818912313,0.013945765721374,0.156,31.69,183.33,1,2.055,0.0515,8.4604,0.05139876047888413,0.0568,87.324,1.5256,2629.7893754390134,0.0,67.0,71.44,112.41761565780195,361.6,14.3446,2.2471,4.7311
STR-003433,G,0.9877236053576058,0.9537078493766963,5657.692328959917,4.445419255533967,0.8835515214683518,-0.562,28.07,209.0,1,2.283,0.02139,1.0996,0.019782437695416596,0.0237,89.912,0.0069,436.06925827870293,1.6159941601549301,500.0,201.033,45.37049011852325,1812.1,2.0865,0.7417,3.8367
STR-002587,K,0.6991492464868706,0.8659462792260797,4230.866510345205,4.55689103600483,0.14115573688393449,-0.036,13.75,234.46,0,,,,,,,1.4069134520603166,39.849791446927576,0.14155274149862904,0.0,,0.27752198661440547,,0.17,0.0,0.2449
STR-005202,K,0.46962741322078444,0.9193241224590316,4372.64620193628,5.004284013791759,0.0759425269497289,,6.78,281.91,0,,,,,,,2.084808246857648,41.48893990417368,0.08112340122557676,0.0,,0.7393136006873077,,0.1472,0.0,0.5535
STR-011924,G,0.9079709739627945,0.8899893008265973,5878.47772826166,4.614827035960583,0.8624350508510268,0.001,16.31,257.77,1,17.296,0.17871,11.4847,0.09801292512777869,0.1073,88.157,0.7773,32945.78402788906,3.5154910725243043,41.0,94.41,800.569130983115,795.0,127.8108,2.5245,6.6866
STR-001127,G,1.0175371761397989,0.928181501832612,5681.605707204975,4.563847776791635,0.8809509294689967,0.216,24.5,200.6,1,3.497,0.03292,17.1171,0.12488226004317018,0.3213,86.511,1.6849,1084.2664199689475,0.0,28.0,79.655,26.289816586381775,655.1,5.4051,2.8969,3.3065
STR-004211,G,0.736787196697891,0.9317495564537783,5646.066330075332,4.693109231045694,0.5503834553616639,-0.487,28.66,199.06,0,,,,,,,1.7495295836381786,68.14184634570887,0.28711748141049154,0.0,,0.769646148643965,,0.3423,0.0,0.5708
STR-004920,M,0.5128545495122399,0.39509037665679647,3427.789382726028,4.586210067204268,0.031152934208817314,0.193,31.48,152.5,0,,,,,,,2.4292131918328703,43.01054976532427,0.06385817822412397,0.0,,0.12084887607917422,,0.282,0.0,0.1141
STR-009856,F,1.5771205619635549,1.3693306831428016,7012.04218973243,4.1529924463321155,5.069825802607008,-0.064,33.43,222.53,0,,,,,,,2.450341447257675,6.902535258700146,0.5251102734566229,0.0,,1.18337741241731,,0.031,0.0,0.7809
STR-008567,M,0.2908970559014101,0.2764142847688139,3119.8035575545887,5.056561107871522,0.007381110445611784,0.047,14.37,219.64,0,,,,,,,1.8837110358443074,15.416863283780792,0.13300680365125486,0.0,,0.9348855781555332,,0.0702,0.0,0.66
STR-003676,F,1.1017419099655015,1.3780085912033282,6588.321867436835,4.410267314427507,2.0446031489038017,,17.24,314.22,0,,,,,,,2.9979956015688054,39.82439403789749,0.33587385083685717,0.0,,0.567755936997992,,0.1267,0.0,0.4496
STR-002258,G,1.2285268423093796,1.0104496842037214,5666.006987796602,4.265376080927218,1.3480428155427286,-0.45,37.93,193.06,0,,,,,,,1.508527255266161,7.817188437444802,0.34635290462485363,0.0,,0.25550185218278015,,0.0405,0.0,0.2275
STR-010970,G,1.0397449984555016,0.940452816623211,5537.690385660642,4.489618565561778,0.910662371618265,0.197,20.97,255.87,0,,,,,,,2.5537173676974865,14.852904219013267,0.1429773656824512,0.0,,1.0400954134475289,,0.058,0.0,0.713
STR-009801,G,0.9795551354821724,0.9364961987282704,5842.436057696824,4.5816011083506325,0.8929402308391723,-0.368,37.04,221.73,0,,,4.993536566249066,,,,1.0834051936237779,6252.08785976122,8.179928368364747,0.0,,6.038391446342499,,28.1969,1.7907,1.9514
STR-004836,G,0.9845025449600585,0.949276382061248,5885.861236634539,4.5038642859174844,1.0626243992972513,-0.059,,217.57,0,,,,,,,2.665790147648881,4.8863826327615785,0.4597234226901742,0.0,,1.5934647167132032,,0.0225,0.0,0.953
STR-007809,A,2.2522163903687313,2.734803271084053,8256.012163007872,4.190260615696086,22.798916280579213,,37.21,282.45,0,,,,,,,2.286819953768362,9.312876871588799,0.5789294689629505,0.0,,0.1718875678541382,,0.033,0.0,0.1586
STR-004363,G,0.9075048682400034,0.931135099517464,6034.49806808493,4.516479288238581,0.9770031802420069,-0.114,32.47,219.55,0,,,,,,,1.9289768743838063,49.587184102068306,0.21954262918165163,0.0,,0.5397826688986043,,0.2259,0.0,0.4316
STR-011904,K,0.836397756454498,0.7796874095526133,4720.307327398573,4.519851379394287,0.3212892766300032,0.015,22.49,250.92,0,,,,,,,2.1650832268918996,11.60538620585347,0.9578600345920862,0.0,,0.4216385438958953,,0.0463,0.0,0.3518
STR-007499,K,0.77878680510755,0.7392241738615509,4220.095904847332,4.4388426409976365,0.17147454650784852,0.244,30.22,182.75,0,,,9.000768621539581,,,,1.1063056879658568,8167.217576145611,13.667883945141906,0.0,,6.980039034030735,,44.6907,2.3027,2.0769
STR-001508,K,0.5375118256181133,0.6660658336370402,4679.949008080262,4.83544155760196,0.10346019548858956,-0.197,36.19,187.78,0,,,,,,,2.560849539058552,48.357478991113304,0.20697662612201745,0.0,,0.626050386881919,,0.2575,0.0,0.4862
STR-010034,K,0.7671629354353031,0.7280138624833209,4420.54107176683,4.635002316550218,0.1953815120420047,-0.116,39.46,174.42,0,,,,,,,1.5879980432932808,18.013206028001,0.3698906331826533,0.0,,0.9856253015233845,,0.1033,0.0,0.6859
STR-011777,G,0.9324580288632665,0.9744767521771527,5404.414162483412,4.539712212881355,0.796977132834328,-0.284,34.47,203.17,0,,,,,,,1.6729106411181944,4.785964496088492,0.33111471189673497,0.0,,0.2066628644989575,,0.0236,0.0,0.1879
STR-004048,K,0.8662242309278431,0.7435067965980963,4578.008761484665,4.411480663905777,0.24621321150679645,-0.154,22.36,209.27,0,,,4.458468283557108,,,,1.458888731280254,5098.353373767332,13.308776522642129,0.0,,11.807417871929239,,24.3626,1.6972,2.55
STR-011797,G,1.0392139315025517,0.9258110160464675,5621.930064558703,4.399600574607451,0.8287174552180097,-0.037,36.33,196.19,0,,,,,,,1.336952521635812,0.8293560096124771,0.09184351004954162,0.0,,1.409097090713423,,0.0042,0.0,0.8793
STR-001257,G,0.9038695458992039,0.8670357655231404,5639.303686977839,4.382294104405296,0.8545706249445258,0.042,15.18,235.23,0,,,,,,,2.1999614650671475,82.86160162324282,0.8745655460573986,0.0,,1.1841112354392889,,0.3523,0.0,0.7812
STR-001759,G,0.9647370236386562,1.0192769785987743,5687.861419301608,4.470898416647202,0.9140914295736433,-0.268,19.52,219.37,0,,,,,,,2.975760204062386,0.2345975972090733,0.17293993719080092,0.0,,0.2545779599771921,,0.0011,0.0,0.2268
STR-002337,G,1.1321071986236444,1.1852446659869662,5783.395598749874,4.601540951265187,1.0298263533749494,-0.116,38.77,206.18,0,,,,,,,2.861123344707414,25.47518549921728,0.16609493597063066,0.0,,1.828309933404644,,0.1236,0.0,1.0397
STR-002376,G,0.9378844927189585,1.0043968924623357,5992.96567200962,4.434172158773759,0.9979314288941336,0.071,38.15,208.29,0,,,,,,,2.945556418473338,15.179593095425927,0.6141220496848341,0.0,,1.0210865195357588,,0.0729,0.0,0.7036
STR-003713,K,0.7538790907389606,0.7752471146124744,4682.534854309939,4.541058119230878,0.21071862528309582,0.035,21.64,191.79,0,,,,,,,1.6271784023478828,42.142111798396,0.3034287553771065,0.0,,0.40481030495105336,,0.2197,0.0,0.3399
STR-003827,G,1.008290105074536,0.9347471803584774,5984.371548723509,4.341028200581372,1.1696365233498613,0.208,9.32,289.28,0,,,,,,,1.9586548526171836,5.362458438471219,1.0886601029465397,0.0,,0.6185771226185028,,0.0185,0.0,0.4815
STR-002546,F,1.2656340508413215,1.4087989255213116,6829.865719903591,4.50612270294621,3.0767968268235033,-0.125,4.18,442.61,1,2.762,0.01969,7.9839,0.08533166966510915,0.0393,84.84,1.3251,361.68404812279795,0.0,106.0,120.029,9.172380267916315,1210.1,0.8172,2.1954,2.3197
